true_stress_1B	true_strain_1B
0	0
0.9510235360641555	0.0001656966172745994
1.9023622087848	0.0003313657837286679
2.854016018161933	0.000497007508456208
3.805984964195555	0.0006626218005469258
4.758269046885665	0.0008282086690853467
5.710868266232265	0.000993768123152149
6.663782622235353	0.00115930017182328
7.61701211489493	0.001324804824170181
8.570556744210995	0.00149028208925979
9.524416510183551	0.001655731976154765
10.47859141281259	0.001821154493912603
11.43308145209813	0.001986549651586971
12.38788662804015	0.002151917458226823
13.34300694063866	0.002317257922876625
14.29844238989365	0.002482571054576358
15.25419297580514	0.002647856862361738
16.21025869837312	0.002813115355263343
17.16663955759758	0.002978346542307934
18.12333555347854	0.003143550432517579
19.08034668601598	0.003308727034909875
20.03767295520991	0.003473876358497952
20.99531436106033	0.003638998412290694
21.95327090356724	0.003804093205291863
22.91154258273064	0.003969160746501423
23.87012939855052	0.00413420104491466
24.8290313510269	0.004299214109522412
25.78824844015976	0.004464199949311061
26.74778066594912	0.004629158573262766
27.70762802839496	0.004794089990354579
28.66779052749729	0.004958994209559772
29.62826816325611	0.005123871239846959
30.58906093567142	0.005288721090180319
31.55016884474321	0.005453543769519596
32.5115918904715	0.005618339286820328
33.47333007285628	0.005783107651032963
33.88462367561117	0.005865852995107291
34.71270213600249	0.006006422236728566
35.54101204565357	0.006146971721415335
36.50671745310897	0.006287501454720251
37.33550953555235	0.00642801144219429
38.16425191439259	0.006568501689385422
38.85628498449594	0.006708972201839285
39.82299324658516	0.006849422985099835
40.78997150647977	0.006989854044707818
41.34509937078641	0.007130265386202521
42.17497944517734	0.00727065701512024
43.00537227967671	0.007411028936994941
44.11067159743587	0.007551381157358918
44.80420908772754	0.007691713681741475
45.36028190485661	0.007832026515669593
46.05390433497969	0.007972319664668581
46.88541578823922	0.008112593134260547
47.99202646748679	0.008252846929966152
48.68658620517448	0.008393081057303081
49.51852957467272	0.00853329552178669
50.3509860597476	0.008673490328930679
51.04588122382051	0.00881366548424555
52.15412363740484	0.008953820993240368
52.98701188073259	0.009093956861421221
53.68284458934886	0.00923407309429188
54.51617633843389	0.009374169697354471
55.21241408325476	0.009514246676108137
56.04618933809703	0.009654304036049719
57.01812392985287	0.009794341782674404
57.85266333977605	0.009934359921474192
58.54974974504812	0.01007435845793966
59.38445059944709	0.01021433739755841
60.35738804583674	0.01035429674581575
61.19285321330243	0.01049423650819534
62.16631138103005	0.01063415669017788
62.86419555825634	0.01077405729724177
63.70035503400482	0.01091393833486377
64.67456533283367	0.01105379980851746
65.3730858770349	0.011193641723675
66.20993966106613	0.01133346408580561
67.04702489435709	0.0114732669003762
68.02223804781977	0.01161305017285206
68.72160709448637	0.01175281390869551
69.42116896287412	0.01189255811336661
69.9832520524775	0.01203228279232376
70.68318032953123	0.01217198795102221
71.24530858603008	0.0123116735949158
72.0838981605165	0.01245133972945543
72.64637355140847	0.0125909863600897
73.209003215476	0.01273061349226561
73.63371721335166	0.01287022113142698
74.19663614949742	0.01300980928301624
74.8978178467317	0.01314937795247288
75.46134765219429	0.01328892714523411
75.74817156052909	0.01342845686673552
76.31168831510411	0.01356796712240979
76.59898817284598	0.01370745791768729
77.16277492522639	0.0138469292579968
77.58849181723232	0.01398638114876394
77.87579774037357	0.01412581359541295
78.16346408577436	0.01426522660336514
78.72777151999627	0.01440462017803954
79.01563076611113	0.01454399432485359
79.30328374465263	0.0146833490492218
79.59129730343949	0.0148226843565564
79.87910451566003	0.01496200025226805
80.16727238711889	0.01510129674176424
80.59391503666735	0.0152405738304511
80.74355601714932	0.01537983152373183
80.89323554617694	0.01551906982700738
81.32014819353081	0.0156582887456771
81.46994340769183	0.0157974882851372
81.75855494289381	0.01593666845078254
81.90844656791543	0.01607582924800503
82.05866061960138	0.01621497068219437
82.20862938121077	0.01635409275873863
82.63606278939906	0.01649319548302301
82.78614723614183	0.01663227886043043
82.93627023143029	0.01677134289634226
83.08643177526439	0.01691038759613671
83.23691598274156	0.01704941296519064
83.52582210498838	0.01718841900887802
83.95377623451461	0.01732740573257056
83.96544388397211	0.0174663731416384
84.11583679807306	0.01760532124144879
84.40529711221559	0.01774425003736672
84.41702262398803	0.01788315953475563
84.70659870225693	0.01802204973897583
84.99596752554092	0.01816092065538628
85.14659180990867	0.01829977228934304
85.15841373254167	0.01843860464619996
85.30938038928639	0.01857741773130929
85.59898054334076	0.01871621155002021
85.75004368993898	0.01885498610768051
85.90086079602793	0.01899374140963514
86.05171645066247	0.01913247746122678
86.20261065384267	0.01927119426779659
86.35382819210582	0.01940989183468279
86.50479953187379	0.01954857016722145
86.65580942018741	0.01968722927074703
86.80714276207334	0.01982586915059091
86.95822978697475	0.01996448981208312
87.10935536042179	0.02010309126055083
87.26051948241445	0.02024167350131899
87.27261140285286	0.02038023653971099
87.56324847454576	0.02051878038104735
87.71452828167183	0.02065730503064639
87.86584663734359	0.02079581049382486
87.87801569436976	0.02093429677589644
88.16888425481883	0.02107276388217347
88.18109189988714	0.02121121181796543
88.47207622446251	0.02134964058857959
88.62358740185545	0.02148805019932169
88.77513712779401	0.02162644065549437
88.78742190945006	0.02176481196239895
88.9390294582071	0.02190316412533391
89.09096109247983	0.0220414971495955
89.24264577782463	0.02217981104047845
89.53403521759752	0.02231810580327465
89.6858163138029	0.02245638144327377
89.69821682008883	0.02259463796576393
89.85005573911269	0.02273287537603023
90.00193320668222	0.02287109367935642
90.15413503624264	0.0230092928810234
90.3060896403999	0.02314747298630989
90.45808279310285	0.02328563400049308
90.61040042628606	0.02342377592884732
90.90202477395165	0.02356189877664477
91.05415288606081	0.02370000254915606
91.06672693979506	0.02383808725164875
91.21919896464321	0.02397615288938913
91.37142348761296	0.0241141994676406
90.39355791694439	0.02411557983719041
90.11413348126295	0.02411696020483501
89.97462613811688	0.02411834057057398
89.97475033592245	0.02411972093440755
89.97487453372806	0.02412110129633593
89.83536641961106	0.02412248165635869
89.83549042467392	0.02412386201447629
89.83561442973678	0.02412524237068828
89.83573843479965	0.0241266227249951
89.69622935696901	0.02412800307739634
89.69635316928915	0.02412938342789242
89.69647698160928	0.02413076377648292
89.69660079392939	0.02413214412316806
89.69672460624953	0.02413352446794806
89.55692823662113	0.0241349048108225
89.6969722308898	0.02413628515179181
89.55717547498601	0.02413766549085556
89.69721985553007	0.0241390458280142
89.55742271335089	0.02414042616326729
89.55754633253333	0.02414180649661528
89.55766995171577	0.02414318682805773
89.55779357089821	0.02414456715759509
89.55791719008064	0.02414594748522692
89.41840502797139	0.02414732781095345
89.55816442844552	0.0241487081347749
89.55828804762795	0.02415008845669085
89.41877530729053	0.02415146877670172
89.41889873373023	0.0241528490948071
89.41902216016996	0.02415422941100742
89.41914558660966	0.02415560972530225
89.41926901304937	0.02415699003769203
89.41939243948907	0.02415837034817634
89.41951586592879	0.02415975065675539
89.28000158364954	0.02416113096342941
89.4197627188082	0.02416251126819797
89.2802480510435	0.02416389157106151
89.28037128474047	0.0241652718720196
89.28049451843746	0.02416665217107267
89.42025642456704	0.02416803246822031
89.28074098583143	0.02416941276346295
89.28086421952841	0.02417079305680015
89.28098745322538	0.02417217334823215
89.28111068692237	0.02417355363775917
89.28123392061934	0.02417493392538077
89.28135715431634	0.02417631421109739
89.42112040964501	0.02417769449490862
89.2816036217103	0.02417907477681488
89.28172685540727	0.02418045505681575
89.28185008910427	0.02418183533491166
89.28197332280124	0.02418321561110219
89.28209655649822	0.02418459588538757
89.42186096828328	0.024185976157768
89.42198439472298	0.02418735642824307
89.4221078211627	0.02418873669681321
89.4222312476024	0.024190116963478
89.42235467404213	0.02419149722823787
89.42247810048183	0.02419287749109239
89.42260152692154	0.02419425775204201
89.42272495336124	0.02419563801108629
89.42284837980094	0.02419701826822546
89.42297180624067	0.02419839852345975
89.42309523268037	0.02419977877678871
89.42321865912008	0.02420115902821279
89.42334208555978	0.02420253927773157
89.42346551199951	0.02420391952534547
89.42358893843921	0.02420529977105408
89.42371236487892	0.02420668001485783
89.42383579131864	0.02420806025675629
89.56360367247279	0.02420944049674969
89.42408264419805	0.02421082073483824
89.42420607063775	0.02421220097102152
89.42432949707748	0.02421358120529997
89.56409814920255	0.02421496143767316
89.42457634995689	0.02421634166814153
89.56434538756743	0.02421772189670465
89.42482320283632	0.02421910212336295
89.42494662927602	0.02422048234811602
89.56471624511472	0.02422186257096406
89.56483986429718	0.02422324279190732
89.5649634834796	0.02422462301094534
89.56508710266206	0.02422600322807859
89.56521072184448	0.02422738344330662
89.56533434102694	0.02422876365662987
89.56545796020936	0.02423014386804792
89.56558157939182	0.02423152407756121
89.56570519857424	0.0242329042851693
89.56582881775667	0.02423428449087243
89.70588671793922	0.02423566469467081
89.70601053025935	0.02423704489656401
89.56619967530401	0.02423842509655247
89.56632329448642	0.02423980529463576
89.56644691366888	0.02424118549081433
89.70650577953988	0.02424256568508774
89.70662959186002	0.02424394587745644
89.70675340418013	0.02424532606791999
89.70687721650027	0.02424670625647883
89.7070010288204	0.02424808644313255
89.70712484114053	0.02424946662788134
89.70724865346067	0.02425084681072545
89.70737246578079	0.02425222699166444
89.56755948631081	0.02425360717069875
89.70762009042106	0.02425498734782795
89.7077439027412	0.02425636752305247
89.70786771506131	0.02425774769637191
89.70799152738145	0.02425912786778668
89.70811533970158	0.02426050803729637
89.84789093095984	0.02426188820490119
89.70836296434184	0.02426326837060136
89.84813894108555	0.02426464853439647
89.84826294614842	0.02426602869628694
89.70873440130224	0.02426740885627236
89.84851095627414	0.02426878901435315
89.848634961337	0.02427016917052889
89.84875896639986	0.02427154932480001
89.84888297146271	0.0242729294771661
89.84900697652556	0.02427430962762737
89.84913098158843	0.02427568977618405
89.84925498665129	0.0242770699228357
89.84937899171415	0.02427845006758276
89.84950299677701	0.02427983021042481
89.84962700183988	0.02428121035136229
89.84975100690272	0.02428259049039476
89.84987501196559	0.02428397062752267
89.84999901702844	0.02428535076274559
89.98977827039853	0.02428673089606373
89.98990246820414	0.02428811102747733
89.85037103221701	0.02428949115698595
89.9901508638153	0.02429087128459003
89.99027506162089	0.02429225141028915
89.8507430474056	0.02429363153408374
89.99052345723206	0.02429501165597337
89.99064765503766	0.02429639177595848
89.99077185284324	0.02429777189403865
89.99089605064881	0.0242991520102141
89.99102024845442	0.02430053212448504
89.99114444625999	0.02430191223685106
89.9912686440656	0.02430329234731258
89.99139284187117	0.02430467245586919
89.99151703967676	0.02430605256252132
89.99164123748236	0.02430743266726853
90.13142376747884	0.02430881277011128
89.99188963309352	0.02431019287104913
89.99201383089911	0.0243115729700823
89.9921380287047	0.02431295306721102
89.99226222651028	0.02431433316243486
90.1320457202204	0.02431571325575425
90.13217011076871	0.02431709334716878
90.13229450131705	0.02431847343667887
90.13241889186536	0.02431985352428409
90.13254328241368	0.0243212336099849
90.13266767296199	0.02432261369378086
90.13279206351031	0.0243239937756724
90.13291645405862	0.0243253738556591
90.13304084460692	0.02432675393374118
90.13316523515525	0.02432813400991888
90.27323704006677	0.02432951408419174
90.13341401625189	0.02433089415656022
90.13353840680018	0.02433227422702388
90.27361079112481	0.02433365429558317
90.27373537481081	0.02433503436223766
90.27385995849683	0.02433641442698778
90.27398454218283	0.02433779448983311
90.27410912586883	0.02433917455077387
90.27423370955485	0.02434055460981028
90.27435829324085	0.02434193466694191
90.27448287692687	0.0243433147221692
90.27460746061287	0.02434469477549173
90.27473204429889	0.02434607482690993
90.27485662798489	0.02434745487642337
90.41464513340092	0.0243488349240325
90.27510579535691	0.02435021496973688
90.27523037904291	0.02435159501353674
90.27535496272893	0.02435297505543229
90.27547954641493	0.02435435509542312
90.4152690155446	0.02435573513350965
90.41539379197333	0.02435711516969147
90.41551856840208	0.02435849520396901
90.27597788115897	0.02435987523634183
90.41576812125955	0.02436125526681039
90.41589289768828	0.02436263529537425
90.416017674117	0.02436401532203363
90.41614245054575	0.02436539534678876
90.41626722697448	0.0243667753696392
90.41639200340323	0.0243681553905854
90.41651677983195	0.02436953540962693
90.4166415562607	0.02437091542676423
90.41676633268943	0.02437229544199686
90.41689110911818	0.02437367545532528
90.4170158855469	0.02437505546674904
90.55680843856021	0.02437643547626837
90.41726543840439	0.0243778154838835
90.41739021483311	0.02437919548959399
90.41751499126185	0.02438057549340028
90.41763976769059	0.02438195549530196
90.41776454411934	0.02438333549529944
90.41788932054806	0.02438471549339231
90.4180140969768	0.024386095489581
90.55780819193194	0.02438747548386509
90.55793316110339	0.0243888554762448
90.55805813027487	0.02439023546672035
90.55818309944632	0.02439161545529131
90.69826436731489	0.02439299544195813
90.69838952962404	0.02439437542672036
90.69851469193321	0.02439575540957846
90.55868297613219	0.02439713539053199
90.69876501655153	0.02439851536958139
90.69889017886068	0.02439989534672624
90.55905788364657	0.02440127532196675
90.55918285281805	0.02440265529530315
90.69926566578815	0.02440403526673501
90.55943279116099	0.02440541523626276
90.69951599040647	0.02440679520388599
90.69964115271563	0.02440817516960513
90.55980769867537	0.02440955513341974
90.69989147733395	0.02441093509533028
90.5600576370183	0.0244123150553363
90.70014180195224	0.02441369501343804
90.70026696426142	0.02441507496963571
90.5604325445327	0.0244164549239289
90.70051728887974	0.02441783487631802
90.84031620279804	0.02441921482680267
90.5608074520471	0.02442059477538326
90.7008927758072	0.02442197472205939
90.8406922679537	0.02442335466683149
90.84081762300558	0.02442473460969912
90.70126826273469	0.02442611455066273
90.70139342504383	0.02442749448972189
90.70151858735298	0.02442887442687682
90.84131904321313	0.02443025436212774
90.84144439826501	0.02443163429547423
90.8415697533169	0.02443301422691672
90.84169510836878	0.02443439415645478
90.84182046342067	0.02443577408408886
90.84194581847255	0.02443715400981852
90.84207117352445	0.02443853393364421
90.84219652857632	0.0244399138555655
90.8423218836282	0.0244412937755826
90.84244723868011	0.02444267369369574
90.84257259373199	0.0244440536099045
90.84269794878388	0.02444543352420931
90.98250091029946	0.02444681343660974
90.84294865888765	0.02444819334710622
90.84307401393953	0.02444957325569835
90.84319936899142	0.02445095316238654
90.98300310147793	0.02445233306717038
90.84345007909518	0.02445371297005008
90.98325419706715	0.02445509287102587
90.98337974486176	0.02445647277009732
90.98350529265639	0.02445785266726487
90.983630840451	0.02445923256252808
90.98375638824562	0.02446061245588741
90.98388193604023	0.02446199234734241
90.98400748383486	0.02446337223689354
90.98413303162945	0.02446475212454035
90.98425857942406	0.02446613201028308
90.98438412721869	0.02446751189412194
91.12419036536065	0.02446889177605651
90.98463522280792	0.02447027165608723
90.98476077060252	0.02447165153421366
91.12456758697269	0.02447303141043624
91.12469332751002	0.02447441128475456
90.98513741398638	0.02447579115716904
90.98526296178099	0.02447717102767926
91.12507054912204	0.02447855089628544
91.1251962896594	0.0244799307629878
91.12532203019673	0.02448131062778591
91.12544777073408	0.02448269049068022
91.12557351127141	0.02448407035167029
91.26566849073131	0.02448545021075656
91.26579442440634	0.02448683006793861
91.12595073288345	0.02448820992321687
91.1260764734208	0.02448958977659092
91.12620221395812	0.02449096962806098
91.12632795449548	0.02449234947762726
91.12645369503281	0.02449372932528935
91.12657943557016	0.02449510917104767
91.12670517610751	0.02449648901490181
91.26680189380663	0.0244978688568522
91.12695665718219	0.02449924869689841
91.12708239771955	0.02450062853504088
91.26717969483173	0.02450200837127918
91.12733387879423	0.02450338820561376
91.12745961933156	0.02450476803804417
91.26755749585683	0.02450614786857066
91.12771110040624	0.02450752769719342
91.26780936320691	0.02450890752391205
91.26793529688194	0.02451028734872698
91.26806123055698	0.02451166717163777
91.26818716423202	0.02451304699264488
91.26831309790705	0.02451442681174786
91.26843903158209	0.02451580662894716
91.26856496525713	0.02451718644424235
91.26869089893215	0.02451856625763366
91.2688168326072	0.0245199460691213
91.26894276628222	0.02452132587870484
91.26906869995727	0.02452270568638473
91.2691946336323	0.02452408549216054
91.40900916010655	0.0245254652960327
91.4091352865243	0.02452684509800079
91.26957243465742	0.02452822489806524
91.26969836833244	0.02452960469622564
91.4095136657776	0.02453098449248219
91.40963979219536	0.02453236428683512
91.40976591861312	0.02453374407928401
91.4098920450309	0.02453512386982929
91.41001817144866	0.02453650365847053
91.41014429786642	0.02453788344520818
91.41027042428418	0.0245392632300418
91.41039655070196	0.02454064301297183
91.41052267711972	0.02454202279399785
91.41064880353747	0.02454340257312008
91.41077492995524	0.02454478235033873
91.41090105637299	0.02454616212565339
91.41102718279078	0.02454754189906448
91.41115330920853	0.02454892167057159
91.4112794356263	0.02455030144017514
91.41140556204405	0.02455168120787472
91.41153168846184	0.02455306097367076
91.55135045527608	0.02455444073756283
91.41178394129734	0.02455582049955115
91.41191006771511	0.02455720025963596
91.41203619413287	0.0245585800178168
91.41216232055064	0.02455995977409414
91.4122884469684	0.02456133952846753
91.41241457338617	0.02456271928093742
91.55223468939953	0.02456409903150339
91.55236100856003	0.02456547878016585
91.41279295263945	0.0245668585269244
91.41291907905722	0.02456823827177925
91.41304520547499	0.02456961801473062
91.41317133189274	0.02457099775577809
91.55299260436249	0.02457237749492209
91.41342358472826	0.0245737572321622
91.55324524268347	0.02457513696749885
91.55337156184396	0.02457651670093162
91.41380196398157	0.02457789643246094
91.41392809039932	0.02457927616208639
91.55375051932542	0.02458065588980819
91.41418034323486	0.02458203561562656
91.55400315764641	0.02458341533954107
91.41443259607038	0.02458479506155217
91.41455872248814	0.02458617478165941
91.55438211512789	0.02458755449986325
91.55450843428838	0.02458893421616325
91.55463475344888	0.02459031393055986
91.55476107260937	0.02459169364305264
91.55488739176987	0.02459307335364203
91.55501371093035	0.0245944530623276
91.55514003009084	0.02459583276910959
91.55526634925134	0.0245972124739882
91.55539266841183	0.02459859217696301
91.55551898757233	0.02459997187803446
91.55564530673281	0.02460135157720212
91.55577162589331	0.02460273127446643
91.69588379381793	0.02460411096982696
91.5560242642143	0.02460549066328416
91.55615058337479	0.02460687035483758
91.55627690253526	0.02460825004448746
91.55640322169577	0.02460962973223401
91.55652954085625	0.02461100941807681
91.55665586001676	0.0246123891020163
91.69676937990522	0.02461376878405205
91.55690849833775	0.02461514846418449
91.69702240450158	0.0246165281424132
91.69714891679978	0.02461790781873862
91.69727542909796	0.02461928749316031
91.69740194139614	0.02462066716567851
91.69752845369433	0.02462204683629344
91.69765496599251	0.02462342650500465
91.69778147829071	0.0246248061718126
91.69790799058887	0.02462618583671686
91.69803450288707	0.02462756549971786
91.69816101518525	0.02462894516081518
91.69828752748344	0.02463032482000925
91.69841403978162	0.02463170447729964
91.69854055207979	0.02463308413268659
91.69866706437799	0.0246344637861703
91.69879357667617	0.02463584343775036
91.69892008897436	0.0246372230874272
91.55905592406609	0.02463860273520039
91.69917311357074	0.02463998238107037
91.69929962586892	0.02464136202503672
91.83913111409822	0.02464274166709987
91.69955265046528	0.02464412130725939
91.69967916276346	0.02464550094551551
91.69980567506165	0.02464688058186844
91.69993218735983	0.02464826021631776
91.70005869965803	0.02464963984886392
91.70018521195621	0.02465101947950647
91.70031172425441	0.02465239910824586
91.70043823655257	0.02465377873508166
91.70056474885077	0.02465515836001431
91.70069126114895	0.02465653798304338
91.70081777344713	0.0246579176041691
91.70094428574532	0.02465929722339168
91.70107079804349	0.02466067684071069
91.7011973103417	0.02466205645612658
91.70132382263986	0.02466343606963892
91.70145033493806	0.02466481568124815
91.70157684723624	0.02466619529095383
91.70170335953443	0.02466757489875641
91.70182987183262	0.02466895450465546
91.70195638413081	0.02467033410865141
91.70208289642898	0.02467171371074384
91.70220940872716	0.02467309331093297
91.84204533003921	0.02467447290921903
91.84217203508013	0.02467585250560158
91.70258894562173	0.02467723210008106
91.70271545791991	0.02467861169265705
91.7028419702181	0.02467999128332998
91.70296848251627	0.02468137087209943
91.8428055602847	0.02468275045896583
91.8429322653256	0.02468413004392876
91.84305897036651	0.02468550962698843
91.84318567540743	0.02468688920814508
91.7036010440072	0.02468826878739827
91.7037275563054	0.02468964836474844
91.84356579053016	0.02469102794019516
91.84369249557109	0.02469240751373887
91.84381920061199	0.02469378708537914
91.84394590565292	0.02469516665511642
91.84407261069383	0.02469654622295027
91.84419931573473	0.02469792578888091
91.84432602077565	0.02469930535290857
91.84445272581655	0.02470068491503282
91.84457943085748	0.0247020644752541
91.84470613589838	0.02470344403357197
91.8448328409393	0.02470482358998689
91.84495954598022	0.02470620314449841
91.84508625102113	0.02470758269710699
91.84521295606204	0.02470896224781218
91.84533966110294	0.02471034179661422
91.84546636614387	0.02471172134351332
91.84559307118477	0.02471310088850906
91.84571977622569	0.02471448043160187
91.84584648126661	0.02471585997279133
91.84597318630753	0.02471723951207787
91.84609989134843	0.02471861904946107
91.84622659638936	0.02471999858494137
91.84635330143026	0.02472137811851834
91.84648000647117	0.02472275765019219
91.84660671151208	0.02472413717996316
91.98644995704781	0.02472551670783081
91.84686012159392	0.02472689623379559
91.84698682663482	0.02472827575785705
91.84711353167575	0.02472965528001565
91.84724023671664	0.02473103480027095
91.98708444596603	0.0247324143186234
91.98721134374966	0.02473379383507256
91.84762035183938	0.02473517334961866
91.84774705688031	0.02473655286226192
91.98759203710058	0.02473793237300191
91.98771893488423	0.02473931188183907
91.84812717200303	0.02474069138877297
91.98797273045152	0.02474207089380405
91.98809962823515	0.02474345039693188
91.98822652601881	0.0247448298981569
91.98835342380244	0.02474620939747869
91.98848032158607	0.02474758889489746
91.98860721936973	0.02474896839041343
91.98873411715336	0.02475034788402618
91.988861014937	0.02475172737573615
92.12870830807003	0.02475310686554291
92.12883539859641	0.02475448635344689
91.98924170828792	0.02475586583944768
91.98936860607158	0.0247572453235457
91.98949550385521	0.02475862480574053
91.98962240163884	0.02476000428603239
92.12947085122825	0.02476138376442151
92.12959794175461	0.02476276324090745
92.12972503228099	0.02476414271549066
92.12985212280735	0.0247655221881707
91.99025689055706	0.02476690165894802
92.13010630386009	0.02476828112782218
92.13023339438648	0.02476966059479363
92.13036048491283	0.02477104005986193
91.99076448169163	0.02477241952302753
92.13061466596558	0.02477379898429
92.13074175649193	0.02477517844364955
92.13086884701832	0.02477655790110642
92.13099593754468	0.02477793735666017
92.13112302807106	0.02477931681031124
91.99152586839347	0.02478069626205921
92.1313772091238	0.0247820757119045
92.13150429965016	0.0247834551598467
92.13163139017654	0.02478483460588625
92.1317584807029	0.02478621405002271
92.13188557122926	0.02478759349225631
92.13201266175564	0.02478897293258726
92.132139752282	0.02479035237101514
91.99254105066261	0.0247917318075404
92.13239393333474	0.02479311124216259
92.13252102386113	0.02479449067488216
92.13264811438749	0.02479587010569869
92.13277520491387	0.0247972495346126
91.9931755395808	0.02479862896162348
92.13302938596659	0.02480000838673154
92.13315647649297	0.024801387809937
92.13328356701933	0.02480276723123945
92.13341065754571	0.02480414665063931
92.13353774807207	0.02480552606813615
92.13366483859845	0.02480690548373043
92.13379192912481	0.0248082848974217
92.13391901965119	0.02480966430921041
92.13404611017755	0.02481104371909613
92.13417320070391	0.02481242312707908
92.13430029123029	0.02481380253315948
92.13442738175665	0.02481518193733691
92.13455447228304	0.0248165613396118
92.13468156280939	0.02481794073998373
92.13480865333578	0.02481932013845313
92.13493574386214	0.02482069953501958
92.13506283438852	0.02482207892968351
92.13518992491488	0.02482345832244449
92.2753337662362	0.02482483771330276
92.13544410596762	0.02482621710225853
92.13557119649398	0.02482759648931136
92.13569828702036	0.02482897587446171
92.13582537754672	0.02483035525770914
92.1359524680731	0.02483173463905409
92.27609746822057	0.02483311401849614
92.13620664912584	0.02483449339603571
92.2763520355487	0.02483587277167239
92.27647931921275	0.0248372521454064
92.27660660287683	0.02483863151723795
92.27673388654088	0.02484001088716663
92.27686117020495	0.02484139025519286
92.27698845386901	0.02484276962131622
92.27711573753308	0.02484414898553714
92.27724302119714	0.02484552834785521
92.13735046386317	0.02484690770827086
92.27749758852526	0.02484828706678366
92.27762487218934	0.02484966642339405
92.27775215585339	0.0248510457781016
92.27787943951745	0.02485242513090653
92.27800672318152	0.02485380448180907
92.27813400684558	0.02485518383080878
92.27826129050965	0.02485656317790611
92.2783885741737	0.02485794252310063
92.1384942786005	0.02485932186639277
92.27864314150183	0.02486070120778211
92.2787704251659	0.02486208054726909
92.27889770882996	0.02486345988485328
92.279024992494	0.0248648392205349
92.27915227615809	0.02486621855431417
92.27927955982213	0.02486759788619066
92.27940684348621	0.02486897721616482
92.27953412715026	0.02487035654423621
92.27966141081434	0.02487173587040527
92.27978869447838	0.02487311519467159
92.27991597814245	0.02487449451703558
92.28004326180651	0.02487587383749683
92.28017054547057	0.02487725315605556
92.28029782913464	0.02487863247271198
92.2804251127987	0.02488001178746568
92.28055239646277	0.02488139110031709
92.28067968012682	0.02488277041126578
92.28080696379089	0.02488414972031219
92.28093424745495	0.0248855290274559
92.28106153111902	0.02488690833269733
92.28118881478308	0.02488828763603607
